generation,candidate,score,mean_mse,std_mse,mean_energy,is_best
16,2,-0.015430829487740993,0.015430829487740993,1.187389534607064e-05,0.0694444328546524,0
16,3,-0.015520229004323483,0.015520229004323483,4.7985540732042864e-05,0.1053788885474205,0
16,4,-0.015426085330545902,0.015426085330545902,2.0210956790833734e-05,0.09702879935503006,0
16,5,-0.015420862473547459,0.015420862473547459,2.0454124751267955e-05,0.0694444328546524,0
16,6,-0.015427802689373493,0.015427802689373493,1.9693581634783186e-05,0.0694444328546524,0
16,7,-0.015425074845552444,0.015425074845552444,2.367079650866799e-05,0.1052270159125328,0
16,8,-0.015430106781423092,0.015430106781423092,1.9628650989034213e-05,0.0694444328546524,0
16,9,-0.015417326241731644,0.015417326241731644,2.0269239030312747e-05,0.11197946220636368,0
16,10,-0.015415380708873272,0.015415380708873272,3.0253635486587882e-05,0.09698736667633057,0
16,11,-0.015411111526191235,0.015411111526191235,1.655702362768352e-05,0.09041250497102737,0
17,0,-0.01540758740156889,0.01540758740156889,3.3328644349239767e-05,0.10056843608617783,0
17,1,-0.015418256632983685,0.015418256632983685,2.1124489649082534e-05,0.09048082679510117,0
17,2,-0.015416674315929413,0.015416674315929413,3.690676385303959e-05,0.10440242290496826,0
17,3,-0.015444335527718067,0.015444335527718067,2.2361222363542765e-05,0.0694444328546524,0
17,4,-0.015413680113852024,0.015413680113852024,3.561400808393955e-05,0.10407204180955887,0
17,5,-0.015418943017721176,0.015418943017721176,2.0685785784735344e-05,0.0694444328546524,0
17,6,-0.01543424278497696,0.01543424278497696,1.244975283043459e-05,0.0694444328546524,0
17,7,-0.01547494437545538,0.01547494437545538,9.417666296940297e-05,0.1052786111831665,0
17,8,-0.015410604886710644,0.015410604886710644,3.536292933858931e-05,0.10077524185180664,0
17,9,-0.015476035885512829,0.015476035885512829,6.263993418542668e-05,0.11295733600854874,0
17,10,-0.015419467352330685,0.015419467352330685,2.2537587938131765e-05,0.10285717248916626,0
17,11,-0.015429583378136158,0.015429583378136158,1.042076837620698e-05,0.0694444328546524,0
18,0,-0.015420068055391312,0.015420068055391312,2.3278571461560205e-05,0.10465550422668457,0
18,1,-0.015431170351803303,0.015431170351803303,2.7989375666948035e-05,0.0884711965918541,0
18,2,-0.015435493551194668,0.015435493551194668,2.4668988771736622e-05,0.09963981062173843,0
18,3,-0.01577346958220005,0.01577346958220005,0.00012345470895525068,0.1156526505947113,0
18,4,-0.015426463447511196,0.015426463447511196,1.010973755910527e-05,0.09983280301094055,0
18,5,-0.01541233528405428,0.01541233528405428,2.4024580852710642e-05,0.09862387925386429,0
18,6,-0.015432998538017273,0.015432998538017273,1.862796489149332e-05,0.09827334433794022,0
18,7,-0.015438176691532135,0.015438176691532135,3.34129981638398e-05,0.1040925458073616,0
18,8,-0.015662258490920067,0.015662258490920067,0.0001744315813994035,0.10309746116399765,0
18,9,-0.015452808700501919,0.015452808700501919,3.230561560485512e-05,0.0975574254989624,0
18,10,-0.015436847694218159,0.015436847694218159,2.9570370315923356e-05,0.09144257754087448,0
18,11,-0.01543054822832346,0.01543054822832346,8.724353392608464e-06,0.10715067386627197,0
19,0,-0.015435047447681427,0.015435047447681427,1.851268098107539e-05,0.10219254344701767,0
19,1,-0.01543727982789278,0.01543727982789278,1.5963943951646797e-05,0.09198614954948425,0
19,2,-0.01541872788220644,0.01541872788220644,2.1553949409280904e-05,0.10221520066261292,0
19,3,-0.015415952540934086,0.015415952540934086,3.8059341022744775e-05,0.09704693406820297,0
19,4,-0.015437415800988674,0.015437415800988674,1.5195901141851209e-05,0.10952036827802658,0
19,5,-0.015427809208631516,0.015427809208631516,1.991438512050081e-05,0.0805031955242157,0
19,6,-0.015434842556715012,0.015434842556715012,1.4112540156929754e-05,0.10271358489990234,0
19,7,-0.015445735305547714,0.015445735305547714,2.319502345926594e-05,0.10713231563568115,0
19,8,-0.01541710365563631,0.01541710365563631,2.1947218556306325e-05,0.10195839405059814,0
19,9,-0.015432488173246384,0.015432488173246384,1.3331301488506142e-05,0.10248545557260513,0
19,10,-0.015410014428198338,0.015410014428198338,3.58870966010727e-05,0.09395629912614822,0
19,11,-0.01543507631868124,0.01543507631868124,1.3892504284740426e-05,0.0694444328546524,0
20,0,-0.015412564389407635,0.015412564389407635,4.898514089290984e-05,0.10051042586565018,0
20,1,-0.01541485358029604,0.01541485358029604,5.617251736111939e-05,0.10084989666938782,0
20,2,-0.015417111106216908,0.015417111106216908,4.980459198122844e-05,0.09857700020074844,0
20,3,-0.015426293015480042,0.015426293015480042,8.007471478777006e-06,0.10412999987602234,0
20,4,-0.01539893914014101,0.01539893914014101,0.00010279892012476921,0.09827049821615219,1
20,5,-0.015415136702358723,0.015415136702358723,3.991247285739519e-05,0.096297986805439,0
20,6,-0.015408913604915142,0.015408913604915142,5.0038630433846265e-05,0.10285428911447525,0
20,7,-0.015436637215316296,0.015436637215316296,1.4101322449278086e-05,0.10876721143722534,0
20,8,-0.015418104827404022,0.015418104827404022,6.743746052961797e-05,0.09831056743860245,0
20,9,-0.015411417931318283,0.015411417931318283,4.389763853396289e-05,0.09653844684362411,0
20,10,-0.015424220822751522,0.015424220822751522,1.2699208127742168e-05,0.09393260627985,0
20,11,-0.015434588305652142,0.015434588305652142,1.2973197954124771e-05,0.10988425463438034,0
21,0,-0.015420389361679554,0.015420389361679554,3.9973219827516004e-05,0.10143604129552841,0
21,1,-0.015419776551425457,0.015419776551425457,2.064930049527902e-05,0.09068088978528976,0
