generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
14,7,-0.06304112076759338,0.06304112076759338,6.201266660355031e-05,0.0629848912358284,0.06312751770019531,0.22959141433238983,0
15,0,-0.0015910826623439789,0.0015910826623439789,6.860044777567964e-06,0.0015813868958503008,0.0015962237957865,0.12430693954229355,0
15,1,-0.0630360022187233,0.0630360022187233,6.200920324772596e-05,0.06297978013753891,0.06312239915132523,0.24397212266921997,0
15,2,-0.06305418163537979,0.06305418163537979,6.06235334998928e-05,0.06300012767314911,0.06313884258270264,0.22419065237045288,0
15,3,-0.06306863576173782,0.06306863576173782,5.7569679484004155e-05,0.0630212053656578,0.06314966082572937,0.2453446239233017,0
15,4,-0.06307560950517654,0.06307560950517654,5.757172402809374e-05,0.06302817165851593,0.06315663456916809,0.222950741648674,0
15,5,-0.0630444809794426,0.0630444809794426,6.08605332672596e-05,0.06299000233411789,0.06312942504882812,0.24905967712402344,0
15,6,-0.06303715705871582,0.06303715705871582,6.201145151862875e-05,0.06298092752695084,0.06312355399131775,0.24491870403289795,0
15,7,-0.06304054707288742,0.06304054707288742,6.2017330492381e-05,0.06298431754112244,0.06312695145606995,0.2291356921195984,0
16,0,-0.06303796172142029,0.06303796172142029,6.201041833264753e-05,0.0629817396402359,0.06312435865402222,0.23827685415744781,0
16,1,-0.06303153932094574,0.06303153932094574,6.201041833264753e-05,0.06297531723976135,0.06311793625354767,0.2603946626186371,0
16,2,-0.0630500465631485,0.0630500465631485,6.18152116658166e-05,0.062994085252285,0.06313619017601013,0.2122296541929245,0
16,3,-0.06304287910461426,0.06304287910461426,6.201387441251427e-05,0.06298665702342987,0.06312928348779678,0.22515587508678436,0
16,4,-0.002283593872562051,0.002283593872562051,5.173328645469155e-06,0.002276614075526595,0.0022889827378094196,0.11340329051017761,0
16,5,-0.0581643171608448,0.0581643171608448,5.7026463764486834e-05,0.05811411887407303,0.05824408307671547,0.24213604629039764,0
16,6,-0.06303904205560684,0.06303904205560684,6.201041833264753e-05,0.06298281997442245,0.06312543898820877,0.23560760915279388,0
16,7,-0.0004803495539817959,0.0004803495539817959,3.703401944221696e-06,0.00047613022616133094,0.0004851463600061834,0.19578368961811066,0
17,0,-0.0013367353240028024,0.0013367353240028024,6.018294243403943e-06,0.001328231068328023,0.001341284136287868,0.1561882644891739,0
17,1,-0.058075178414583206,0.058075178414583206,5.837847129441798e-05,0.058022551238536835,0.058156583458185196,0.23787902295589447,0
17,2,-0.06305896490812302,0.06305896490812302,5.7847053540172055e-05,0.06301084160804749,0.06314031779766083,0.2750948965549469,0
17,3,-0.06304193288087845,0.06304193288087845,6.0751321143470705e-05,0.06298764795064926,0.06312675029039383,0.26223260164260864,0
17,4,-0.00019532028818503022,0.00019532028818503022,2.896120122386492e-06,0.00019157302449457347,0.0001986256247619167,0.19701319932937622,0
17,5,-0.0013951780274510384,0.0013951780274510384,7.313961305044359e-06,0.001388021046295762,0.0014052237384021282,0.15044617652893066,0
17,6,-0.06303507089614868,0.06303507089614868,6.201161886565387e-05,0.0629788488149643,0.06312146782875061,0.24781811237335205,0
17,7,-0.06303754448890686,0.06303754448890686,6.159971962915733e-05,0.06298188120126724,0.06312341243028641,0.25178998708724976,0
18,0,-0.0005475928192026913,0.0005475928192026913,3.954622115998063e-06,0.0005427771829999983,0.0005524635198526084,0.19144213199615479,0
18,1,-0.0020222142338752747,0.0020222142338752747,6.41601400275249e-06,0.0020176516845822334,0.0020312878768891096,0.10964157432317734,0
18,2,-0.0630308985710144,0.0630308985710144,6.200920324772596e-05,0.06297467648983002,0.06311729550361633,0.2642861604690552,0
18,3,-0.06306513398885727,0.06306513398885727,6.012329686200246e-05,0.063012033700943,0.06314919888973236,0.20673905313014984,0
18,4,-0.0005004829145036638,0.0005004829145036638,3.485305342110223e-06,0.0004964152467437088,0.0005049274768680334,0.2059144824743271,0
18,5,-0.06303609907627106,0.06303609907627106,6.201145151862875e-05,0.06297986954450607,0.06312249600887299,0.24426008760929108,0
18,6,-0.06303808093070984,0.06303808093070984,6.199898780323565e-05,0.06298187375068665,0.06312446296215057,0.23769491910934448,0
18,7,-0.06305766105651855,0.06305766105651855,6.079973900341429e-05,0.0630032867193222,0.06314253062009811,0.2129247635602951,0
19,0,-0.0005805260152556002,0.0005805260152556002,4.000231911049923e-06,0.0005755590391345322,0.0005853546317666769,0.19499318301677704,0
19,1,-0.0630452111363411,0.0630452111363411,6.113800191087648e-05,0.06299027055501938,0.06313050538301468,0.2385939508676529,0
19,2,-0.00018220180936623365,0.00018220180936623365,2.7134235551784514e-06,0.0001791399554349482,0.0001857359311543405,0.2097257822751999,0
19,3,-0.06304549425840378,0.06304549425840378,6.201612995937467e-05,0.0629892647266388,0.0631318986415863,0.21759633719921112,0
19,4,-0.06303321570158005,0.06303321570158005,6.201612995937467e-05,0.06297698616981506,0.06311962008476257,0.2559405267238617,0
19,5,-0.06303413957357407,0.06303413957357407,6.200695497682318e-05,0.06297791749238968,0.0631205290555954,0.25169244408607483,0
19,6,-0.06304076313972473,0.06304076313972473,6.201612995937467e-05,0.06298453360795975,0.06312716752290726,0.23138241469860077,0
