generation,candidate,score,mean_mse,std_mse,min_mse,max_mse,mean_energy,is_best
12,2,-0.15904051065444946,0.15904051065444946,0.0,0.15904051065444946,0.15904051065444946,0.287380576133728,0
12,3,-0.11971373111009598,0.11971373111009598,0.0,0.11971373111009598,0.11971373111009598,0.2125566154718399,0
12,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2679300308227539,0
12,5,-0.11921169608831406,0.11921169608831406,7.450580596923828e-09,0.11921168863773346,0.11921168863773346,0.2300838679075241,0
12,6,-0.1260869950056076,0.1260869950056076,1.2166747609398954e-08,0.1260869801044464,0.1260869950056076,0.26718541979789734,0
12,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2707463204860687,0
13,0,-0.11971502751111984,0.11971502751111984,0.0,0.11971502751111984,0.11971502751111984,0.22338168323040009,0
13,1,-0.11829641461372375,0.11829641461372375,0.0,0.11829641461372375,0.11829641461372375,0.22172777354717255,0
13,2,-0.11940577626228333,0.11940577626228333,0.0,0.11940577626228333,0.11940577626228333,0.21691285073757172,0
13,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2301991730928421,0
13,4,-0.11626262217760086,0.11626262217760086,8.603189272093914e-09,0.11626262217760086,0.11626263707876205,0.22971023619174957,0
13,5,-0.11153215914964676,0.11153215914964676,0.0,0.11153215914964676,0.11153215914964676,0.22251109778881073,0
13,6,-0.19419723749160767,0.19419723749160767,8.603189272093914e-09,0.19419723749160767,0.19419725239276886,0.21017174422740936,0
13,7,-0.1896681934595108,0.1896681934595108,0.0,0.1896681934595108,0.1896681934595108,0.23646660149097443,0
14,0,-0.11919037252664566,0.11919037252664566,0.0,0.11919037252664566,0.11919037252664566,0.22817425429821014,0
14,1,-0.10397017747163773,0.10397017747163773,2.78775207362969e-08,0.10397014021873474,0.10397020727396011,0.21195876598358154,0
14,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.21310468018054962,0
14,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.20606529712677002,0
14,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.22086220979690552,0
14,5,-0.11404881626367569,0.11404881626367569,7.450580596923828e-09,0.11404880881309509,0.11404882371425629,0.19734926521778107,0
14,6,-0.18891091644763947,0.18891091644763947,1.3070620070720906e-06,0.18890994787216187,0.1889127641916275,0.20028521120548248,0
14,7,-0.10075970739126205,0.10075970739126205,4.598857685778057e-06,0.10075615346431732,0.10076619684696198,0.2544512450695038,0
15,0,-0.0770634189248085,0.0770634189248085,1.9452532740160677e-07,0.07706324011087418,0.07706369459629059,0.24001963436603546,1
15,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.22361575067043304,0
15,2,-0.19505123794078827,0.19505123794078827,8.603189272093914e-09,0.19505122303962708,0.19505123794078827,0.26761594414711,0
15,3,-0.19419698417186737,0.19419698417186737,2.107342389479072e-08,0.19419695436954498,0.19419696927070618,0.21587373316287994,0
15,4,-0.2857035994529724,0.2857035994529724,3.881935981553397e-07,0.28570306301116943,0.28570398688316345,0.2666519582271576,0
15,5,-0.11869066208600998,0.11869066208600998,1.4901161193847656e-08,0.11869064718484879,0.11869067698717117,0.23162442445755005,0
15,6,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2128162831068039,0
15,7,-0.1006598174571991,0.1006598174571991,3.3853114018711494e-06,0.1006554663181305,0.10066372156143188,0.2247287482023239,0
16,0,-0.10077676922082901,0.10077676922082901,3.226287844881881e-06,0.10077237337827682,0.10078001767396927,0.22266168892383575,0
16,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.259700208902359,0
16,2,-0.18447250127792358,0.18447250127792358,0.0,0.18447250127792358,0.18447250127792358,0.2952210605144501,0
16,3,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.246886745095253,0
16,4,-0.193633034825325,0.193633034825325,1.4901161193847656e-08,0.1936330497264862,0.1936330497264862,0.2702438533306122,0
16,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.23121587932109833,0
16,6,-0.19505111873149872,0.19505111873149872,8.603189272093914e-09,0.19505110383033752,0.19505111873149872,0.2709953784942627,0
16,7,-0.13694313168525696,0.13694313168525696,0.0,0.13694313168525696,0.13694313168525696,0.24694037437438965,0
17,0,-0.15815946459770203,0.15815946459770203,0.0,0.15815946459770203,0.15815946459770203,0.24534039199352264,0
17,1,-0.11027387529611588,0.11027387529611588,4.301594636046957e-09,0.11027387529611588,0.11027388274669647,0.21700386703014374,0
17,2,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.22338514029979706,0
17,3,-0.16241024434566498,0.16241024434566498,1.2166747609398954e-08,0.16241022944450378,0.16241025924682617,0.27193745970726013,0
17,4,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.2384549230337143,0
17,5,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.21116168797016144,0
17,6,-0.1970936506986618,0.1970936506986618,9.958911562080175e-08,0.19709351658821106,0.19709375500679016,0.26531922817230225,0
17,7,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.25315067172050476,0
18,0,-0.11684717983007431,0.11684717983007431,7.450580596923828e-09,0.11684717237949371,0.11684717237949371,0.2320261150598526,0
18,1,-0.457952618598938,0.457952618598938,0.0,0.457952618598938,0.457952618598938,0.18286235630512238,0
18,2,-0.2849874496459961,0.2849874496459961,3.847463148076713e-08,0.2849874198436737,0.28498750925064087,0.25261247158050537,0
18,3,-0.11921008676290512,0.11921008676290512,0.0,0.11921008676290512,0.11921008676290512,0.19469325244426727,0
18,4,-0.18162448704242706,0.18162448704242706,1.0562670240688021e-06,0.18162305653095245,0.1816255748271942,0.27265846729278564,0
18,5,-0.11921270936727524,0.11921270936727524,0.0,0.11921270936727524,0.11921270936727524,0.2642434537410736,0
18,6,-0.11624947935342789,0.11624947935342789,0.0,0.11624947935342789,0.11624947935342789,0.23460645973682404,0
